Distance,6.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,unknown
RXCarry,unknown
RXPose,unknown
TXPose,unknown
2.676,Bluetooth,-60
2.715,Bluetooth,-59
2.716,Bluetooth,-59
2.739,Bluetooth,-57
2.740,Bluetooth,-57
2.770,Bluetooth,-61
2.773,Bluetooth,-61
2.833,Bluetooth,-57
2.834,Bluetooth,-58
2.866,Bluetooth,-60
2.868,Bluetooth,-61
2.902,Bluetooth,-61
2.903,Bluetooth,-60
2.937,Bluetooth,-56
2.938,Bluetooth,-57
2.970,Bluetooth,-61
2.971,Bluetooth,-61
3.033,Bluetooth,-59
3.034,Bluetooth,-58
3.066,Bluetooth,-61
3.067,Bluetooth,-61
3.194,Bluetooth,-61
3.195,Bluetooth,-61
3.225,Bluetooth,-58
3.225,Bluetooth,-58
3.289,Bluetooth,-61
3.290,Bluetooth,-61
3.355,Bluetooth,-58
3.356,Bluetooth,-58
3.388,Bluetooth,-62
3.390,Bluetooth,-61
3.451,Bluetooth,-59
3.453,Bluetooth,-60
3.486,Bluetooth,-61
3.487,Bluetooth,-61
3.543,Bluetooth,-59
3.544,Bluetooth,-59
3.576,Bluetooth,-64
3.578,Bluetooth,-62
3.643,Bluetooth,-59
3.644,Bluetooth,-59
3.678,Bluetooth,-65
3.679,Bluetooth,-64
3.714,Bluetooth,-64
3.715,Bluetooth,-64
3.736,Bluetooth,-59
3.737,Bluetooth,-59
3.798,Bluetooth,-66
3.800,Bluetooth,-66
3.830,Bluetooth,-59
3.831,Bluetooth,-59
3.890,Bluetooth,-66
3.891,Bluetooth,-67
3.954,Bluetooth,-60
3.955,Bluetooth,-59
3.987,Bluetooth,-67
3.987,Bluetooth,-67
141.392,Bluetooth,-60
141.424,Bluetooth,-62
141.425,Bluetooth,-63
141.490,Bluetooth,-61
141.491,Bluetooth,-61
141.586,Bluetooth,-60
141.587,Bluetooth,-60
141.652,Bluetooth,-63
141.653,Bluetooth,-63
141.748,Bluetooth,-62
141.750,Bluetooth,-63
141.782,Bluetooth,-60
141.783,Bluetooth,-60
141.876,Bluetooth,-61
141.877,Bluetooth,-60
141.941,Bluetooth,-63
141.942,Bluetooth,-65
141.973,Bluetooth,-60
141.974,Bluetooth,-61
142.158,Bluetooth,-64
142.159,Bluetooth,-63
142.189,Bluetooth,-60
142.189,Bluetooth,-60
142.223,Bluetooth,-64
142.224,Bluetooth,-63
142.356,Bluetooth,-63
142.357,Bluetooth,-63
142.389,Bluetooth,-60
142.390,Bluetooth,-60
142.456,Bluetooth,-64
142.457,Bluetooth,-63
142.487,Bluetooth,-61
142.488,Bluetooth,-60
142.549,Bluetooth,-64
142.550,Bluetooth,-63
142.581,Bluetooth,-61
142.582,Bluetooth,-60
142.642,Bluetooth,-64
142.643,Bluetooth,-64
142.673,Bluetooth,-60
142.674,Bluetooth,-60
142.714,Bluetooth,-57
142.715,Bluetooth,-57
142.737,Bluetooth,-64
142.738,Bluetooth,-64
142.799,Bluetooth,-60
142.799,Bluetooth,-62
142.890,Bluetooth,-60
142.891,Bluetooth,-61
142.953,Bluetooth,-63
142.954,Bluetooth,-63
142.985,Bluetooth,-59
142.986,Bluetooth,-61
143.082,Bluetooth,-60
143.083,Bluetooth,-60
143.143,Bluetooth,-62
143.144,Bluetooth,-65
143.172,Bluetooth,-61
143.174,Bluetooth,-60
143.236,Bluetooth,-63
143.237,Bluetooth,-65
143.270,Bluetooth,-59
143.272,Bluetooth,-59
143.337,Bluetooth,-64
143.338,Bluetooth,-64
143.368,Bluetooth,-60
143.369,Bluetooth,-60
143.399,Bluetooth,-61
143.400,Bluetooth,-60
143.428,Bluetooth,-64
143.429,Bluetooth,-64
143.459,Bluetooth,-60
143.460,Bluetooth,-60
143.488,Bluetooth,-60
143.490,Bluetooth,-60
143.552,Bluetooth,-64
143.553,Bluetooth,-65
143.586,Bluetooth,-60
143.587,Bluetooth,-60
143.648,Bluetooth,-64
143.648,Bluetooth,-64
143.744,Bluetooth,-64
143.745,Bluetooth,-64
143.775,Bluetooth,-60
143.776,Bluetooth,-61
143.836,Bluetooth,-64
143.837,Bluetooth,-64
143.870,Bluetooth,-60
143.871,Bluetooth,-60
143.932,Bluetooth,-63
143.933,Bluetooth,-64
143.997,Bluetooth,-61
143.999,Bluetooth,-60
144.033,Bluetooth,-64
144.034,Bluetooth,-64
144.064,Bluetooth,-59
144.065,Bluetooth,-60
144.095,Bluetooth,-60
144.096,Bluetooth,-59
144.155,Bluetooth,-63
144.156,Bluetooth,-64
144.184,Bluetooth,-59
144.186,Bluetooth,-60
144.252,Bluetooth,-63
144.253,Bluetooth,-63
144.284,Bluetooth,-60
144.285,Bluetooth,-60
144.344,Bluetooth,-64
144.345,Bluetooth,-64
144.377,Bluetooth,-59
144.378,Bluetooth,-60
144.441,Bluetooth,-64
144.442,Bluetooth,-65
144.476,Bluetooth,-60
144.477,Bluetooth,-60
144.631,Bluetooth,-63
144.632,Bluetooth,-64
144.696,Bluetooth,-60
144.697,Bluetooth,-60
144.725,Bluetooth,-63
144.726,Bluetooth,-64
144.853,Bluetooth,-63
144.854,Bluetooth,-64
144.886,Bluetooth,-61
144.887,Bluetooth,-60
144.948,Bluetooth,-63
144.949,Bluetooth,-64
144.982,Bluetooth,-60
144.983,Bluetooth,-60
145.046,Bluetooth,-64
145.047,Bluetooth,-64
145.076,Bluetooth,-60
145.077,Bluetooth,-60
145.139,Bluetooth,-63
145.140,Bluetooth,-63
145.168,Bluetooth,-59
145.169,Bluetooth,-60
145.235,Bluetooth,-64
145.237,Bluetooth,-64
145.332,Bluetooth,-66
145.333,Bluetooth,-65
145.366,Bluetooth,-62
145.367,Bluetooth,-61
